variable,Intercept,sex,age,ldl,Statins_0,antihypertensive_0,antithrombotic_0,diabetes_0,afib_0,cancer_0,copd_0,dementia_0,liver_0,ckd_0,heart_failure_0,depression_0,smi_0,CVD_0,Statins_1,antihypertensive_1,antithrombotic_1,diabetes_1,afib_1,cancer_1,copd_1,dementia_1,liver_1,ckd_1,heart_failure_1,depression_1,smi_1,Statins_2,antihypertensive_2,antithrombotic_2,diabetes_2,afib_2,cancer_2,copd_2,dementia_2,liver_2,ckd_2,heart_failure_2,depression_2,smi_2,Statins_3,antihypertensive_3,antithrombotic_3,diabetes_3,afib_3,cancer_3,copd_3,dementia_3,liver_3,ckd_3,heart_failure_3,depression_3,smi_3,Statins_4,antihypertensive_4,antithrombotic_4,diabetes_4,afib_4,cancer_4,copd_4,dementia_4,liver_4,ckd_4,heart_failure_4,depression_4,smi_4,Statins_5,antihypertensive_5,antithrombotic_5,diabetes_5,afib_5,cancer_5,copd_5,dementia_5,liver_5,ckd_5,heart_failure_5,depression_5,smi_5,CVD_5,Censored_5,Statins_6,antihypertensive_6,antithrombotic_6,diabetes_6,afib_6,cancer_6,copd_6,dementia_6,liver_6,ckd_6,heart_failure_6,depression_6,smi_6,CVD_6,Censored_6,Statins_7,antihypertensive_7,antithrombotic_7,diabetes_7,afib_7,cancer_7,copd_7,dementia_7,liver_7,ckd_7,heart_failure_7,depression_7,smi_7,CVD_7,Censored_7,Statins_8,antihypertensive_8,antithrombotic_8,diabetes_8,afib_8,cancer_8,copd_8,dementia_8,liver_8,ckd_8,heart_failure_8,depression_8,smi_8,CVD_8,Censored_8,Statins_9,antihypertensive_9,antithrombotic_9,diabetes_9,afib_9,cancer_9,copd_9,dementia_9,liver_9,ckd_9,heart_failure_9,depression_9,smi_9,CVD_9,Censored_9,Statins_10,antihypertensive_10,antithrombotic_10,diabetes_10,afib_10,cancer_10,copd_10,dementia_10,liver_10,ckd_10,heart_failure_10,depression_10,smi_10,CVD_10
sex,0.325565479008898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age,75.3490031740717,1.20761960013481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ldl,3.94902339863652,0.243861993578898,-0.012177680721814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_0,-4.55996983093884,-0.234526773947762,-0.0240753479373409,0.972932359130683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_0,-2.25121970238726,0.160833459269312,0.0370903391965372,-0.151142859048384,0.664664973031594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_0,-7.44033143031925,-0.118919671600093,0.0694380366545788,-0.203360987763664,1.61541958710108,0.742305816287755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_0,-1.24812531551492,-0.344684676076836,-0.00128442768356546,-0.658519172934936,1.4890943354215,0.753561408650838,0.455923847806569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afib_0,-5.75138974282694,-0.452721269644313,0.0520947884465094,-0.30333624239033,0.0935336734246285,1.27058586838682,-0.461011191486345,0.0789501783365741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer_0,-2.87820170828196,-0.183063810768539,0.0243420014851563,-0.0549994166473193,-0.0384889788887778,-0.0433177254443666,-0.0257966545548085,-0.0666494033309686,0.35142856432298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copd_0,-2.9613535807158,0.0910357887860802,0.00969412765982943,-0.266105660641672,0.246796221157369,0.0715112785740034,0.306153901151753,0.281588694595373,0.636001936686814,0.336285629317913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia_0,-11.5339562786214,0.0622909087275501,0.0995460687832301,0.0927207850572183,-0.163538397360423,-0.607088620777531,0.659138111805228,0.419902571417911,0.477614118781387,0.0977465592410786,0.24672988950629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver_0,2.92114849151873,0.190645643994699,-0.0842350125895779,-0.659598198339408,-0.112461555866145,0.304477579473888,0.0348644815103171,0.478054927981867,0.303071684070833,0.352970080612267,0.474566093184858,0.882242008303763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckd_0,-6.40641856849518,-0.343111915591192,0.0307952188318879,-0.0379239567692799,-0.199067065172352,0.609718558533045,0.260032091919719,0.941467364096665,0.632928687528098,0.543375288834752,0.514172187383478,-0.0964178120619279,0.759329649243164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart_failure_0,-8.01402452275831,-0.255702150264082,0.050838266906169,-0.242194819099322,0.25086514805463,0.840057195235406,0.317488155507348,-0.00712168883376725,2.13867026832274,0.145440604645338,1.24146580027209,0.413436045566037,0.919658781514596,1.02100215973083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depression_0,-6.99726892281269,0.688958850253877,0.0347881448984387,-0.0592089990592844,-0.406214987981461,-0.229721242673554,0.114164539700837,0.215806530678812,0.160812986228833,0.172585579591645,0.748064525476174,1.77370381518256,1.70481280248275,0.612335226156099,0.403172489301594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smi_0,-0.940905710671839,0.224738124392437,-0.0469833602944665,-0.288532939415793,-0.46392779832911,-0.581566075301156,0.23264279514885,0.34761730283369,-0.274383298528047,-0.331527791969831,0.295867864892476,1.12550656442453,0.64128815666701,1.07551671869621,0.498158683628738,2.14235084162342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVD_0,-31.5660685234826,4.20307242646033e-13,-2.53851398357956e-14,6.49552120859426e-13,-7.95743513990184e-13,-5.78748918628531e-13,2.98014706938426e-14,1.96502566925894e-13,9.91094537262627e-14,-2.77699271095888e-13,-1.02833119580961e-13,-1.95505847053629e-13,2.66940354058475e-14,-8.31767005884331e-15,2.25539513919195e-13,-2.13591617698923e-13,-2.45843698153135e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Censored_0,-31.5660685234826,4.20307242646033e-13,-2.53851398357956e-14,6.49552120859426e-13,-7.95743513990184e-13,-5.78748918628531e-13,2.98014706938426e-14,1.96502566925894e-13,9.91094537262627e-14,-2.77699271095888e-13,-1.02833119580961e-13,-1.95505847053629e-13,2.66940354058475e-14,-8.31767005884331e-15,2.25539513919195e-13,-2.13591617698923e-13,-2.45843698153135e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_1,-3.47709596086453,-0.251998505044166,-0.0327237637248596,0.865169796786919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_1,-2.1979843437099,0.164153904043445,0.0356432727614851,-0.145300227187493,,,,,,,,,,,,,,,0.765235709922195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_1,-7.59621889516624,-0.101854618780669,0.0701498011035449,-0.189596337225551,,,,,,,,,,,,,,,1.64908330315679,0.77766223351706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_1,-1.08677783446055,-0.363628837690959,-0.00371853517195747,-0.660344639261507,,,,,,,,,,,,,,,1.48252431856981,0.792909891422962,0.461215895800482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afib_1,-5.57053632165319,-0.439180115210273,0.0502380924235564,-0.296384182951085,,,,,,,,,,,,,,,0.084385788270314,1.26117872281854,-0.573954188205036,0.0490761445852558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer_1,-2.85575877986691,-0.172812640225748,0.0239510368350602,-0.0488551668423565,,,,,,,,,,,,,,,-0.0371060386731575,-0.0191267212305439,0.0079810145665047,-0.0424026387826196,0.311347604593363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copd_1,-2.85162507397416,0.129924078800881,0.00911249122709077,-0.269729207895571,,,,,,,,,,,,,,,0.158570504147336,-0.0125331925625693,0.295106971898694,0.327615215701616,0.602406478899168,0.340209615807575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia_1,-11.4630401203881,0.0741575657769297,0.0998034833309745,0.090236575837768,,,,,,,,,,,,,,,0.0259669620895702,-0.621776313340869,0.659634643575081,0.429028853693986,0.465075061491858,0.0395255018324732,0.298807208477194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver_1,2.9024531286115,0.16642242969466,-0.0855657771274894,-0.588452733267098,,,,,,,,,,,,,,,-0.319365073708344,0.204762184089681,0.0746930857724358,0.587666095074112,0.353384230864351,0.372401539182626,0.492428266119052,0.454674878121854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckd_1,-6.29320228508737,-0.33320937926966,0.030106888709987,-0.0250202392895193,,,,,,,,,,,,,,,-0.102814403299271,0.552592104183455,0.279916910647898,0.858412888854944,0.655777017172201,0.496393801579502,0.421333426109807,-0.0162055656703096,0.733373101763298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart_failure_1,-8.12844717622733,-0.24754021032124,0.0531211406816139,-0.252569896611152,,,,,,,,,,,,,,,0.377852404623469,0.796566576863255,0.419824053735397,0.0156655211332976,2.17824262378804,0.144491661877551,1.25878550044851,0.256346131122807,0.894794722099981,1.04004144120766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depression_1,-6.9420605627538,0.65880746794501,0.0354970604166964,-0.0817371826854115,,,,,,,,,,,,,,,-0.19012129526284,-0.200693866490929,0.0782236949330898,0.00879270048454357,0.19433578190721,0.127862730541224,0.781592862911757,1.79237979984775,1.67012911174669,0.558906238267789,0.344000724668337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smi_1,-0.20815429794445,0.292088273088292,-0.0569247959156158,-0.294917598181743,,,,,,,,,,,,,,,-0.280778649984559,-0.592499526230781,0.0904708904287992,0.340643090389113,-0.249441714991255,-0.339851898443578,0.339213231418363,1.10816377820013,0.920583933773128,0.888220124860482,0.630766194486325,2.13962187656709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVD_1,-31.5660685234777,4.63624883787286e-13,-2.87648266813192e-14,7.26097371766811e-13,,,,,,,,,,,,,,,-8.1257697222695e-13,-6.43906246406104e-13,2.41110474902057e-14,2.27980558986861e-13,1.06650106705296e-13,-3.29939098593936e-13,-1.37150239612186e-13,-2.27490136469458e-13,-8.82741103244334e-15,-3.65514235686324e-14,2.53464689714051e-13,-2.27517810675251e-13,-2.81654174983081e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Censored_1,-31.5660685234777,4.63624883787286e-13,-2.87648266813192e-14,7.26097371766811e-13,,,,,,,,,,,,,,,-8.1257697222695e-13,-6.43906246406104e-13,2.41110474902057e-14,2.27980558986861e-13,1.06650106705296e-13,-3.29939098593936e-13,-1.37150239612186e-13,-2.27490136469458e-13,-8.82741103244334e-15,-3.65514235686324e-14,2.53464689714051e-13,-2.27517810675251e-13,-2.81654174983081e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statins_2,-1.69237421181043,-0.158258870575678,-0.0627873084724482,0.583322285407324,,,,,,,,,,,,,,,5.42271393971863,0.60099890557532,0.382310050192575,1.16060030018458,0.0809739159935448,-0.049421693196292,0.0402568596141753,0.00502054895656298,-1.40354945591042,0.0686820627310807,-0.0879453157401121,-0.274604209114567,0.308513605434267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antihypertensive_2,-3.07479685986052,0.143046641758587,0.00557747224171213,-0.0170102263879357,,,,,,,,,,,,,,,-0.939502119226147,5.41540298729916,0.196669534850681,0.293577734876635,0.495753969760013,-0.129134966653516,-0.0295109824704258,-0.396789950730674,1.04546789773748,0.264428976612567,0.497588159406025,0.278533842964527,-0.232498174480428,1.33279926385121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antithrombotic_2,-6.40795205964675,-0.300954781248138,0.0311087089028219,-0.159533402505746,,,,,,,,,,,,,,,-1.35185818335122,-0.569767456956846,6.2594225504613,0.0369904307767558,-0.789148291880329,0.102775798903383,0.379467942496375,0.564443903179966,-0.0463026079987422,0.290137482138507,-0.0816696838769445,0.310936432326944,0.931448759879126,2.60630871775221,1.03109749114352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabetes_2,-2.62805063235139,-0.138903484225336,-0.0274682003964689,-0.374537683084383,,,,,,,,,,,,,,,-0.733652907625589,-0.934684798628532,-0.673279372639363,8.46847107820694,0.715034074528352,0.0777627067845266,0.0572449745387442,-0.245672633355638,0.123282138701485,0.439511131590802,0.0848202004001433,-0.24727516573957,0.454831733583353,1.88093890381338,1.38891399936952,0.714025859853114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afib_2,-8.25480074609529,-0.353630070070366,0.0426025502736923,-0.204311116463246,,,,,,,,,,,,,,,-1.1398389253185,-1.74526173538884,-0.110098667582476,-0.228503847535653,26.0978966580848,-0.0208644392709742,0.25970414219663,-1.01786962898813,0.640515417538611,-0.379654194338913,-0.359953095138208,-0.816660062728035,0.295265746492997,1.12259528979085,2.64063659309896,0.0894628779397067,-0.154535047138235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer_2,-5.44995327705699,-0.619483419770642,0.0188184908453181,-0.0243410492984886,,,,,,,,,,,,,,,-0.00730554117188262,-0.0683955663608042,-0.908174331877589,-0.661943267241889,-2.09610728892351,25.1472728592562,0.42100596343678,-0.438842371284408,-0.801811500684837,-0.329936583460612,-0.324540748120298,-0.73754447228542,-0.457664974214504,0.0576472598158557,0.0255397077852144,0.864648803588166,0.777045368644366,1.89102274017839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copd_2,-7.77909362051014,0.0412752342717159,0.0218446792378324,-0.0533198280060422,,,,,,,,,,,,,,,1.19808261487739,-0.238069371705725,0.136702001614377,0.0338503574258163,-3.25762075048339,-2.45028383403249,35.412861753444,-0.0698217179176667,0.232159877084057,0.427090806627742,0.784561642600713,1.07753452606182,-12.8409834849918,-1.16451057790327,0.34740698629569,0.36084003043994,-0.692817948446167,2.75560798537865,2.65454093731846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dementia_2,-13.5923570478794,-0.202971056965656,0.0940352648260856,0.158710633814171,,,,,,,,,,,,,,,-0.427288426729312,0.437781323174275,-1.71294901220519,0.262412719471188,-2.12827874051735,-0.982698427000466,-0.924291051737861,37.5694132646906,-14.3515991943042,-1.19642142708528,-0.121265800590286,1.49679041475217,-13.8973012149401,0.245796050640066,-0.689298755706746,2.014068577509,-0.168913028874088,1.85550471324049,0.834398187672192,0.899320748669819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver_2,2.25889328904409,-0.222366126039399,-0.0974375987238903,-1.24972739070116,,,,,,,,,,,,,,,1.02938633261007,-0.563043721689505,2.14660146354804,0.758201675650773,15.3101270316013,-3.32515070728819,0.445010626363876,16.3803756824026,60.5107412227056,-15.9559940277682,-15.6102260096346,1.42841328044576,-15.6074260155426,-0.0490013668630137,1.64166668047555,-2.52628203917347,-0.410434072234967,-15.8530486615278,2.20469173596527,-16.0494733403868,-14.9339798249125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ckd_2,-12.1084913980694,-0.695664267664154,0.0685460701213266,-0.00585956393253269,,,,,,,,,,,,,,,-0.396633018259298,-0.214091910990002,-0.255552200000282,0.690036141127025,-2.41648536082521,-1.99198685779559,-1.58936060301786,16.1544708432158,-17.8457251455784,48.3443145786957,0.425922125450628,0.864663815060813,-13.6637665857974,0.449840739291524,1.15479288327318,0.186401743922273,-0.0551332202543886,1.95457192205231,2.24594799254808,2.40279505211659,-17.1505294648348,3.47166280588227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heart_failure_2,-11.3619549528561,-0.504280896881435,0.0730263947241479,-0.428251130299615,,,,,,,,,,,,,,,0.0920312544409801,-1.25534127977771,-0.805082455516519,0.532705617068736,-2.74408324454657,-2.24651839750573,-1.76087993584031,-16.0395914141564,1.51299169830912,-1.05009467698629,52.6316794028832,-0.0875809300778114,-13.6535868162293,-0.973358613500271,1.4153797294364,1.3540162501213,-0.500925351246232,4.07029041787876,2.1589132223844,2.24153905770429,0.448291737191405,-16.5394454468178,1.11821722125692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depression_2,-11.0965277079702,0.342288382054539,0.0374043925252528,0.152522122150715,,,,,,,,,,,,,,,0.372623471007484,-1.95205148239339,-0.422199227268878,-1.92991942249138,15.6486960684423,-1.37336267757034,-0.625287100218053,-20.2072704967827,1.7094616421421,-17.2186072231858,15.8640827999877,55.6428789980948,4.06901932256365,-0.00298499971457754,1.1559597207274,1.12050580646144,2.21531438731713,-16.3089132446463,2.08913322002394,1.85783363575938,4.61816080694854,-16.0767340718642,2.43456775162215,-15.8966765973581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smi_2,-10.0306997609361,-0.0537814036208495,0.033218952123916,-0.00251957363939601,,,,,,,,,,,,,,,-17.5879241816105,-0.227978888327584,-14.2055667914569,-2.13086597607321,18.5529859746335,-2.51572185680258,1.0599583568768,-0.12629390531016,1.26670197772923,-2.72462892587907,0.428802765983091,19.5387984125464,90.1518126558444,1.70548499827769,-0.840198947744975,-16.198689734916,2.88912930216117,-17.8772579486376,1.99356850171563,-17.7717727400323,-16.9062952818267,-17.7528699069171,3.93163692050122,-16.9538525038427,-17.3268141712436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
